feature,parameter,sensitivity,abs_sensitivity,direction
DC shape_raw[5460],gamma,0.09590709432158669,0.09590709432158669,positive
DC shape_raw[5460],G_OH,-0.008394147946004233,0.008394147946004233,negative
DC shape_raw[5460],G_O,0.008319360650774642,0.008319360650774642,positive
DC shape_raw[5460],scaling_OOH_OH,-0.816680347175401,0.816680347175401,negative
DC shape_raw[5460],E0_pre,-0.00012652967619672414,0.00012652967619672414,negative
DC shape_raw[5460],Cdl,-0.23882775298329198,0.23882775298329198,negative
DC shape_raw[5460],Ru,-0.01572000925777584,0.01572000925777584,negative
DC shape_raw[5460],A,0.041493795400972505,0.041493795400972505,positive
DC shape_raw[5461],k0_1,1.477434862495573e-05,1.477434862495573e-05,positive
DC shape_raw[5461],k0_2,0.00018015055158369998,0.00018015055158369998,positive
DC shape_raw[5461],k0_3,0.0964724605754702,0.0964724605754702,positive
DC shape_raw[5461],k0_4,-1.4678465040537163e-07,1.4678465040537163e-07,negative
DC shape_raw[5461],k0_pre,9.247419400119787e-07,9.247419400119787e-07,positive
DC shape_raw[5461],gamma,0.09596981433226258,0.09596981433226258,positive
DC shape_raw[5461],G_OH,-0.008616547868498213,0.008616547868498213,negative
DC shape_raw[5461],G_O,0.008540183990258257,0.008540183990258257,positive
DC shape_raw[5461],scaling_OOH_OH,-0.8172214679158502,0.8172214679158502,negative
DC shape_raw[5461],E0_pre,-0.0001237840513364549,0.0001237840513364549,negative
DC shape_raw[5461],Cdl,-0.23520755222036283,0.23520755222036283,negative
DC shape_raw[5461],Ru,-0.01573837392768342,0.01573837392768342,negative
DC shape_raw[5461],A,0.04152400237425661,0.04152400237425661,positive
DC shape_raw[5462],k0_1,1.3191719504287448e-05,1.3191719504287448e-05,positive
DC shape_raw[5462],k0_2,0.0001803308397877978,0.0001803308397877978,positive
DC shape_raw[5462],k0_3,0.09653597398598883,0.09653597398598883,positive
DC shape_raw[5462],k0_4,-1.467677631602384e-07,1.467677631602384e-07,negative
DC shape_raw[5462],k0_pre,1.4860324940679335e-06,1.4860324940679335e-06,positive
DC shape_raw[5462],gamma,0.09603296511568796,0.09603296511568796,positive
DC shape_raw[5462],G_OH,-0.008838307544558327,0.008838307544558327,negative
DC shape_raw[5462],G_O,0.008761098123843188,0.008761098123843188,positive
DC shape_raw[5462],scaling_OOH_OH,-0.8177627889349185,0.8177627889349185,negative
DC shape_raw[5462],E0_pre,-0.00011982196433867954,0.00011982196433867954,negative
DC shape_raw[5462],Cdl,-0.2307331281832701,0.2307331281832701,negative
DC shape_raw[5462],Ru,-0.015756722734310682,0.015756722734310682,negative
DC shape_raw[5462],A,0.041555195462110874,0.041555195462110874,positive
DC shape_raw[5463],k0_1,1.1483309449041678e-05,1.1483309449041678e-05,positive
DC shape_raw[5463],k0_2,0.00018051089904153538,0.00018051089904153538,positive
DC shape_raw[5463],k0_3,0.09659951012074149,0.09659951012074149,positive
DC shape_raw[5463],k0_4,-1.474134673595369e-07,1.474134673595369e-07,negative
DC shape_raw[5463],k0_pre,2.0296536256767357e-06,2.0296536256767357e-06,positive
DC shape_raw[5463],gamma,0.0960965525583891,0.0960965525583891,positive
DC shape_raw[5463],G_OH,-0.009059421886688172,0.009059421886688172,negative
DC shape_raw[5463],G_O,0.008982105776393494,0.008982105776393494,positive
DC shape_raw[5463],scaling_OOH_OH,-0.8183043145287083,0.8183043145287083,negative
DC shape_raw[5463],E0_pre,-0.00011468085126880185,0.00011468085126880185,negative
DC shape_raw[5463],Cdl,-0.22545322915461902,0.22545322915461902,negative
DC shape_raw[5463],Ru,-0.015775055723456815,0.015775055723456815,negative
DC shape_raw[5463],A,0.04158733874893337,0.04158733874893337,positive
DC shape_raw[5464],k0_1,9.665595213159496e-06,9.665595213159496e-06,positive
DC shape_raw[5464],k0_2,0.00018069072699268535,0.00018069072699268535,positive
DC shape_raw[5464],k0_3,0.09666306941086736,0.09666306941086736,positive
DC shape_raw[5464],k0_4,-1.4871913371673607e-07,1.4871913371673607e-07,negative
DC shape_raw[5464],k0_pre,2.550322342675115e-06,2.550322342675115e-06,positive
DC shape_raw[5464],gamma,0.09616057848544729,0.09616057848544729,positive
DC shape_raw[5464],G_OH,-0.009279892850515203,0.009279892850515203,negative
DC shape_raw[5464],G_O,0.009203209569626771,0.009203209569626771,positive
DC shape_raw[5464],scaling_OOH_OH,-0.8188460485606404,0.8188460485606404,negative
DC shape_raw[5464],E0_pre,-0.00010840959249112955,0.00010840959249112955,negative
DC shape_raw[5464],Cdl,-0.2194242587607301,0.2194242587607301,negative
DC shape_raw[5464],Ru,-0.015793373194628618,0.015793373194628618,negative
DC shape_raw[5464],A,0.04162038717255964,0.04162038717255964,positive
DC shape_raw[5465],k0_1,7.75610385817523e-06,7.75610385817523e-06,positive
DC shape_raw[5465],k0_2,0.0001808703230510151,0.0001808703230510151,positive
DC shape_raw[5465],k0_3,0.0967266522420898,0.0967266522420898,positive
DC shape_raw[5465],k0_4,-1.5067412591532812e-07,1.5067412591532812e-07,negative
DC shape_raw[5465],k0_pre,3.042986275277399e-06,3.042986275277399e-06,positive
DC shape_raw[5465],gamma,0.09622504064445256,0.09622504064445256,positive
DC shape_raw[5465],G_OH,-0.009499729414448847,0.009499729414448847,negative
DC shape_raw[5465],G_O,0.009424411997922719,0.009424411997922719,positive
DC shape_raw[5465],scaling_OOH_OH,-0.819387994431291,0.819387994431291,negative
DC shape_raw[5465],E0_pre,-0.00010106804215601201,0.00010106804215601201,negative
DC shape_raw[5465],Cdl,-0.2127097130210014,0.2127097130210014,negative
DC shape_raw[5465],Ru,-0.01581167569802106,0.01581167569802106,negative
DC shape_raw[5465],A,0.041654286961726204,0.041654286961726204,positive
DC shape_raw[5466],k0_1,5.773243279568025e-06,5.773243279568025e-06,positive
DC shape_raw[5466],k0_2,0.00018104968834648462,0.00018104968834648462,positive
DC shape_raw[5466],k0_3,0.09679025895160591,0.09679025895160591,positive
DC shape_raw[5466],k0_4,-1.532598715354227e-07,1.532598715354227e-07,negative
DC shape_raw[5466],k0_pre,3.50287232137127e-06,3.50287232137127e-06,positive
DC shape_raw[5466],gamma,0.09628993272903841,0.09628993272903841,positive
DC shape_raw[5466],G_OH,-0.009718947491339548,0.009718947491339548,negative
DC shape_raw[5466],G_O,0.009645715405300763,0.009645715405300763,positive
DC shape_raw[5466],scaling_OOH_OH,-0.8199301550525556,0.8199301550525556,negative
DC shape_raw[5466],E0_pre,-9.272645122855876e-05,9.272645122855876e-05,negative
DC shape_raw[5466],Cdl,-0.20537954979273257,0.20537954979273257,negative
DC shape_raw[5466],Ru,-0.015829964029065096,0.015829964029065096,negative
DC shape_raw[5466],A,0.04168897615790154,0.04168897615790154,positive
DC shape_raw[5467],k0_1,3.7361242611201964e-06,3.7361242611201964e-06,positive
DC shape_raw[5467],k0_2,0.00018122882568415505,0.00018122882568415505,positive
DC shape_raw[5467],k0_3,0.09685388982545474,0.09685388982545474,positive
DC shape_raw[5467],k0_4,-1.5645000712775592e-07,1.5645000712775592e-07,negative
DC shape_raw[5467],k0_pre,3.925532535201766e-06,3.925532535201766e-06,positive
DC shape_raw[5467],gamma,0.09635524444177032,0.09635524444177032,positive
DC shape_raw[5467],G_OH,-0.009937569773023779,0.009937569773023779,negative
DC shape_raw[5467],G_O,0.009867121963835077,0.009867121963835077,positive
DC shape_raw[5467],scaling_OOH_OH,-0.8204725328263984,0.8204725328263984,negative
DC shape_raw[5467],E0_pre,-8.346478967595965e-05,8.346478967595965e-05,negative
DC shape_raw[5467],Cdl,-0.19750949665278675,0.19750949665278675,negative
DC shape_raw[5467],Ru,-0.015848239220596513,0.015848239220596513,negative
DC shape_raw[5467],A,0.041724385216329145,0.041724385216329145,positive
DC shape_raw[5468],k0_1,1.6643757859039517e-06,1.6643757859039517e-06,positive
DC shape_raw[5468],k0_2,0.00018140773949251846,0.00018140773949251846,positive
DC shape_raw[5468],k0_3,0.09691754509638162,0.09691754509638162,positive
DC shape_raw[5468],k0_4,-1.6021058715589836e-07,1.6021058715589836e-07,negative
DC shape_raw[5468],k0_pre,4.306886829772264e-06,4.306886829772264e-06,positive
DC shape_raw[5468],gamma,0.09642096159574876,0.09642096159574876,positive
DC shape_raw[5468],G_OH,-0.010155625509301693,0.010155625509301693,negative
DC shape_raw[5468],G_O,0.010088633653665968,0.010088633653665968,positive
DC shape_raw[5468],scaling_OOH_OH,-0.8210151296283754,0.8210151296283754,negative
DC shape_raw[5468],E0_pre,-7.337197440238441e-05,7.337197440238441e-05,negative
DC shape_raw[5468],Cdl,-0.18918030455171292,0.18918030455171292,negative
DC shape_raw[5468],Ru,-0.015866502532721514,0.015866502532721514,negative
DC shape_raw[5468],A,0.041760437680520075,0.041760437680520075,positive
DC shape_raw[5469],k0_1,-4.220446151949732e-07,4.220446151949732e-07,negative
DC shape_raw[5469],k0_2,0.00018158643577237583,0.00018158643577237583,positive
DC shape_raw[5469],k0_3,0.09698122494222754,0.09698122494222754,positive
DC shape_raw[5469],k0_4,-1.645003658523723e-07,1.645003658523723e-07,negative
DC shape_raw[5469],k0_pre,4.643262069869909e-06,4.643262069869909e-06,positive
DC shape_raw[5469],gamma,0.09648706625394078,0.09648706625394078,positive
DC shape_raw[5469],G_OH,-0.01037315022348551,0.01037315022348551,negative
DC shape_raw[5469],G_O,0.010310252244856013,0.010310252244856013,positive
DC shape_raw[5469],scaling_OOH_OH,-0.8215579467960943,0.8215579467960943,negative
DC shape_raw[5469],E0_pre,-6.254501033306865e-05,6.254501033306865e-05,negative
DC shape_raw[5469],Cdl,-0.18047695349663342,0.18047695349663342,negative
DC shape_raw[5469],Ru,-0.01588475544048002,0.01588475544048002,negative
DC shape_raw[5469],A,0.04179705092363822,0.04179705092363822,positive
DC shape_raw[5470],k0_1,-2.5030436342162057e-06,2.5030436342162057e-06,negative
DC shape_raw[5470],k0_2,0.00018176492204064417,0.00018176492204064417,positive
DC shape_raw[5470],k0_3,0.0970449294848524,0.0970449294848524,positive
DC shape_raw[5470],k0_4,-1.692711400647867e-07,1.692711400647867e-07,negative
DC shape_raw[5470],k0_pre,4.931427194846446e-06,4.931427194846446e-06,positive
DC shape_raw[5470],gamma,0.09655353690486647,0.09655353690486647,positive
DC shape_raw[5470],G_OH,-0.0105901853673317,0.0105901853673317,negative
DC shape_raw[5470],G_O,0.01053197928124417,0.01053197928124417,positive
DC shape_raw[5470],scaling_OOH_OH,-0.8221009851227077,0.8221009851227077,negative
DC shape_raw[5470],E0_pre,-5.108805304399281e-05,5.108805304399281e-05,negative
DC shape_raw[5470],Cdl,-0.17148781929926318,0.17148781929926318,negative
DC shape_raw[5470],Ru,-0.015902999619425737,0.015902999619425737,negative
DC shape_raw[5470],A,0.0418341369495597,0.0418341369495597,positive
DC shape_raw[5471],k0_1,-4.558586225730112e-06,4.558586225730112e-06,negative
DC shape_raw[5471],k0_2,0.0001819432072701886,0.0001819432072701886,positive
DC shape_raw[5471],k0_3,0.09710865878960358,0.09710865878960358,positive
DC shape_raw[5471],k0_4,-1.7446815679250852e-07,1.7446815679250852e-07,negative
DC shape_raw[5471],k0_pre,5.168624022894607e-06,5.168624022894607e-06,positive
DC shape_raw[5471],gamma,0.09662034867293386,0.09662034867293386,positive
DC shape_raw[5471],G_OH,-0.010806777918697705,0.010806777918697705,negative
DC shape_raw[5471],G_O,0.010753816066446851,0.010753816066446851,positive
DC shape_raw[5471],scaling_OOH_OH,-0.8226442448555247,0.8226442448555247,negative
DC shape_raw[5471],E0_pre,-3.911140197544094e-05,3.911140197544094e-05,negative
DC shape_raw[5471],Cdl,-0.1623038082808071,0.1623038082808071,negative
DC shape_raw[5471],Ru,-0.01592123692926519,0.01592123692926519,negative
DC shape_raw[5471],A,0.04187160324587409,0.04187160324587409,positive
DC shape_raw[5472],k0_1,-6.568889022905901e-06,6.568889022905901e-06,negative
DC shape_raw[5472],k0_2,0.0001821213018284213,0.0001821213018284213,positive
DC shape_raw[5472],k0_3,0.09717241286533547,0.09717241286533547,positive
DC shape_raw[5472],k0_4,-1.8003057828694645e-07,1.8003057828694645e-07,negative
DC shape_raw[5472],k0_pre,5.352593453593372e-06,5.352593453593372e-06,positive
DC shape_raw[5472],gamma,0.09668747356135474,0.09668747356135474,positive
DC shape_raw[5472],G_OH,-0.011022979925875587,0.011022979925875587,negative
DC shape_raw[5472],G_O,0.010975763652172836,0.010975763652172836,positive
DC shape_raw[5472],scaling_OOH_OH,-0.8231877256997239,0.8231877256997239,negative
DC shape_raw[5472],E0_pre,-2.673043395529123e-05,2.673043395529123e-05,negative
DC shape_raw[5472],Cdl,-0.15301746916166936,0.15301746916166936,negative
DC shape_raw[5472],Ru,-0.01593946939571332,0.01593946939571332,negative
DC shape_raw[5472],A,0.041909353680529206,0.041909353680529206,positive
DC shape_raw[5473],k0_1,-8.514611277247934e-06,8.514611277247934e-06,negative
DC shape_raw[5473],k0_2,0.00018229921740973282,0.00018229921740973282,positive
DC shape_raw[5473],k0_3,0.0972361916649827,0.0972361916649827,positive
DC shape_raw[5473],k0_4,-1.858920031393006e-07,1.858920031393006e-07,negative
DC shape_raw[5473],k0_pre,5.48159681509957e-06,5.48159681509957e-06,positive
DC shape_raw[5473],gamma,0.09675488072528754,0.09675488072528754,positive
DC shape_raw[5473],G_OH,-0.011238848003022642,0.011238848003022642,negative
DC shape_raw[5473],G_O,0.011197822828951447,0.011197822828951447,positive
DC shape_raw[5473],scaling_OOH_OH,-0.823731426827125,0.823731426827125,negative
DC shape_raw[5473],E0_pre,-1.40644874306079e-05,1.40644874306079e-05,negative
DC shape_raw[5473],Cdl,-0.14372209066772437,0.14372209066772437,negative
DC shape_raw[5473],Ru,-0.015957699190744853,0.015957699190744853,negative
DC shape_raw[5473],A,0.04194728943346066,0.04194728943346066,positive
DC shape_raw[5474],k0_1,-1.0377041464271714e-05,1.0377041464271714e-05,negative
DC shape_raw[5474],k0_2,0.00018247696696847154,0.00018247696696847154,positive
DC shape_raw[5474],k0_3,0.09729999508667155,0.09729999508667155,positive
DC shape_raw[5474],k0_4,-1.919810387643949e-07,1.919810387643949e-07,negative
DC shape_raw[5474],k0_pre,5.554432150332957e-06,5.554432150332957e-06,positive
DC shape_raw[5474],gamma,0.09682253677253702,0.09682253677253702,positive
DC shape_raw[5474],G_OH,-0.011454442781577073,0.011454442781577073,negative
DC shape_raw[5474],G_O,0.011419994119362285,0.011419994119362285,positive
DC shape_raw[5474],scaling_OOH_OH,-0.8242753468899765,0.8242753468899765,negative
DC shape_raw[5474],E0_pre,-1.235708139036671e-06,1.235708139036671e-06,negative
DC shape_raw[5474],Cdl,-0.13451079302979807,0.13451079302979807,negative
DC shape_raw[5474],Ru,-0.015975928611431794,0.015975928611431794,negative
DC shape_raw[5474],A,0.041985309954140085,0.041985309954140085,positive
DC shape_raw[5475],k0_1,-1.2138277762698289e-05,1.2138277762698289e-05,negative
DC shape_raw[5475],k0_2,0.00018265456464411096,0.00018265456464411096,positive
DC shape_raw[5475],k0_3,0.09736382297536844,0.09736382297536844,positive
DC shape_raw[5475],k0_4,-1.9822192020951192e-07,1.9822192020951192e-07,negative
DC shape_raw[5475],k0_pre,5.570445299821889e-06,5.570445299821889e-06,positive
DC shape_raw[5475],gamma,0.09689040608888401,0.09689040608888401,positive
DC shape_raw[5475],G_OH,-0.011669828323047136,0.011669828323047136,negative
DC shape_raw[5475],G_O,0.011642277773871482,0.011642277773871482,positive
DC shape_raw[5475],scaling_OOH_OH,-0.8248194840395706,0.8248194840395706,negative
DC shape_raw[5475],E0_pre,1.1632132530536026e-05,1.1632132530536026e-05,positive
DC shape_raw[5475],Cdl,-0.12547562304816887,0.12547562304816887,negative
DC shape_raw[5475],Ru,-0.015994160057573946,0.015994160057573946,negative
DC shape_raw[5475],A,0.0420233139357996,0.0420233139357996,positive
DC shape_raw[5476],k0_1,-1.3781400654423615e-05,1.3781400654423615e-05,negative
DC shape_raw[5476],k0_2,0.00018283202568758196,0.00018283202568758196,positive
DC shape_raw[5476],k0_3,0.09742767512504222,0.09742767512504222,positive
DC shape_raw[5476],k0_4,-2.0453517062831872e-07,2.0453517062831872e-07,negative
DC shape_raw[5476],k0_pre,5.529535667658512e-06,5.529535667658512e-06,positive
DC shape_raw[5476],gamma,0.09695845118488247,0.09695845118488247,positive
DC shape_raw[5476],G_OH,-0.011885071498815288,0.011885071498815288,negative
DC shape_raw[5476],G_O,0.011864673769276794,0.011864673769276794,positive
DC shape_raw[5476],scaling_OOH_OH,-0.8253638359495371,0.8253638359495371,negative
DC shape_raw[5476],E0_pre,2.4414835102114465e-05,2.4414835102114465e-05,positive
DC shape_raw[5476],Cdl,-0.11670666079594502,0.11670666079594502,negative
DC shape_raw[5476],Ru,-0.01601239600834074,0.01601239600834074,negative
DC shape_raw[5476],A,0.04206120029686474,0.04206120029686474,positive
DC shape_raw[5477],k0_1,-1.5290635988869903e-05,1.5290635988869903e-05,negative
DC shape_raw[5477],k0_2,0.00018300936638061534,0.00018300936638061534,positive
DC shape_raw[5477],k0_3,0.09749155128131937,0.09749155128131937,positive
DC shape_raw[5477],k0_4,-2.1083829560767913e-07,2.1083829560767913e-07,negative
DC shape_raw[5477],k0_pre,5.432156627185176e-06,5.432156627185176e-06,positive
DC shape_raw[5477],gamma,0.09702663306074838,0.09702663306074838,positive
DC shape_raw[5477],G_OH,-0.012100241343038219,0.012100241343038219,negative
DC shape_raw[5477],G_O,0.012087181809810893,0.012087181809810893,positive
DC shape_raw[5477],scaling_OOH_OH,-0.8259083998435638,0.8259083998435638,negative
DC shape_raw[5477],E0_pre,3.6988973860303006e-05,3.6988973860303006e-05,positive
DC shape_raw[5477],Cdl,-0.10829114684816825,0.10829114684816825,negative
DC shape_raw[5477],Ru,-0.01603063899814975,0.01603063899814975,negative
DC shape_raw[5477],A,0.0420988691601217,0.0420988691601217,positive
DC shape_raw[5478],k0_1,-1.665150693235162e-05,1.665150693235162e-05,negative
DC shape_raw[5478],k0_2,0.00018318660395309674,0.00018318660395309674,positive
DC shape_raw[5478],k0_3,0.09755545114460883,0.09755545114460883,positive
DC shape_raw[5478],k0_4,-2.170465126493864e-07,2.170465126493864e-07,negative
DC shape_raw[5478],k0_pre,5.279310562368909e-06,5.279310562368909e-06,positive
DC shape_raw[5478],gamma,0.09709491158579064,0.09709491158579064,positive
DC shape_raw[5478],G_OH,-0.012315408384882204,0.012315408384882204,negative
